date,campaign_id,category_id,industry,customer_id,publisher,market_id,cost,clicks,converions
2020-01-29,14079022,171000,Manufacturing,185,2b764,12742444,1.686714611,4.01646532,0
2019-12-14,13194911,419000,Marketing,564,d7fa7,12742938,0.3715231125,1.00411652,0
2020-03-12,13309252,419000,Marketing,564,f465f,12742444,1.696957238,3.012350127,0
2019-11-25,13226047,413000,Marketing,564,28b5f,12742938,1.270335319,3.012351198,0
2020-02-03,14013179,291020,Health Science,653,3131a,12742938,0.1461766329,1.004118159,0
2020-01-14,13071785,291060,Health Science,668,2b764,12742938,0.311276686,1.004118342,0
2020-01-14,13582745,131000,Finance,288,2b764,12742938,0.4116886836,1.004118741,0
2020-02-22,13195906,413000,Marketing,564,60195,12742938,0.3414004402,1.004118942,0
2020-03-26,14503667,413000,Marketing,351,d7fa7,12742938,0.4317712538,1.004119195,0
2020-03-14,14003237,171000,Marketing,564,a17bf,12742444,0.2610710032,1.004119243,0
2020-03-04,13194352,413000,Marketing,564,2c493,12742444,4.267507819,10.04119487,1
2020-02-12,13263755,413000,Marketing,564,28b5f,12742444,2.772798444,3.012359834,1
2019-12-05,13290655,413000,Marketing,430,2b764,12742938,0.8635432259,2.00824006,0
2020-02-29,13230442,171000,Marketing,564,2c493,12742938,10.34243657,29.1194816,0
2020-01-16,13833835,151100,"Science, Technology, Engineering & Mathematics",694,2c493,12742444,0,0,0
2020-02-28,13226247,413000,Marketing,564,60195,12742444,0.3112773013,1.004120327,0
2020-02-01,14087166,291020,Health Science,653,3131a,12742444,0.3550153038,1.004120727,1
2020-03-17,13194834,419000,Marketing,564,8c421,12731836,0.7631317939,2.008241563,0
2020-01-22,13953448,532000,"Transportation, Distribution & Logistics",629,28377,12731837,0.8523052615,1.004121331,0
2019-12-13,13446646,291020,Health Science,832,d7fa7,12731958,3.269419358,3.012364273,0
2020-03-26,14007641,171000,Marketing,564,cd0ec,12725889,1.70700727,3.012365771,0
2019-11-01,12828434,131000,Finance,287,28377,12731836,0,0,0
2020-03-25,14007641,171000,Marketing,564,a17bf,12731958,1.204946502,3.012366256,0
2020-03-06,13226083,413000,Marketing,564,cf11d,12731837,0,0,0
2019-12-09,13196377,413000,Marketing,564,2c493,12725889,1.686925621,5.020611968,0
2020-02-21,13195051,419000,Marketing,564,2c493,12731836,0.5522674741,1.00412268,0
2020-03-16,13194388,413000,Marketing,564,8c421,12731958,0.532185023,1.004122685,0
2020-02-09,14098508,333000,Health Science,54,28377,12725889,1.92814413,4.016495869,0
2020-02-12,14138791,271000,Manufacturing,185,2b764,12725889,1.265196852,3.012373456,0
2020-02-29,14000211,413000,Marketing,564,d7fa7,12725889,0.4116910567,1.004124529,0
2020-02-23,14069416,100000,"Science, Technology, Engineering & Mathematics",694,2b764,12731837,0.9338358689,4.016498361,0
2020-01-21,13943770,131000,Marketing,430,2b764,12731836,0.6225573644,2.008249563,0
2020-03-23,13230549,419000,Marketing,564,90dc2,12731958,0.4016500127,1.004125032,0
2020-02-12,13471320,419000,Marketing,564,d7fa7,12742444,3.60280069,18.07425095,1
2020-03-06,14000390,413000,Marketing,564,a17bf,12742444,0.5321864577,2.008250784,0
2020-01-24,13360988,171000,"Science, Technology, Engineering & Mathematics",375,2b764,12742444,0.401650232,1.00412558,0
2020-03-17,14009592,171000,Marketing,564,a17bf,12742444,0.4016502856,1.004125714,0
2020-03-19,13194730,419000,Marketing,564,a17bf,12742444,0.4016505733,1.004126433,0
2019-11-21,13244389,291020,Health Science,653,2c493,12742444,6.085006362,2.008252925,0
2019-11-19,13244523,100000,Health Science,653,d7fa7,12742444,1.797386507,1.00412654,0
2019-11-07,13194806,419000,Marketing,564,28b5f,12742444,2.159026171,1.004126922,0
2020-03-28,13309111,419000,Marketing,564,2b764,12768339,4.518571168,3.012380779,0
2020-01-30,13195074,413000,Marketing,564,2c493,12768339,4.257503061,12.04953697,0
2019-10-09,12844323,171000,Finance,287,2b764,12768340,0,0,0
2019-11-24,13230465,419000,Marketing,564,cd0ec,12768339,0,0,1
2020-03-19,14792399,100000,Finance,288,d7fa7,12768339,2.691063889,2.008256634,0
2019-11-06,13196364,419000,Marketing,564,28377,12768339,0.8167692241,2.008257111,0
2020-01-05,13488825,419000,Manufacturing,185,2b764,12768340,28.23609689,71.29313227,0
2020-01-30,14009652,419000,Marketing,564,28b5f,12768340,2.411896717,2.008257821,1
2020-02-25,14397311,172140,Manufacturing,185,d7fa7,12768339,1.666854691,5.020646658,0
2020-01-07,13663390,131000,"Science, Technology, Engineering & Mathematics",694,2c493,12768339,11.26633193,43.17756442,2
2020-03-25,13226111,413000,Marketing,564,cf11d,12768339,0.2811562837,1.004129584,0
2020-03-21,13194785,171000,Marketing,564,a17bf,12768339,0.4116931794,1.004129706,0
2020-02-18,13194402,413000,Marketing,564,2c493,12768340,5.894243142,15.06195011,0
2019-12-01,13348453,419000,Finance,288,28377,12768339,3.112160074,3.012390572,0
2020-01-20,13826456,100000,Finance,288,2b764,12768340,1.184873638,3.012390606,0
2020-03-01,13196301,419000,Marketing,564,2c493,12768339,2.992308738,9.037174041,0
2020-01-19,13250860,291020,Health Science,653,2b764,12768340,0.331363267,1.004131112,0
2020-02-07,13195400,413000,Marketing,564,28377,12768339,5.407595484,12.04957457,0
2019-11-06,13194410,413000,Marketing,564,d7fa7,12768339,0.8635529565,2.008262689,0
2020-02-20,13195947,413000,Marketing,564,60195,12768339,0.3012394204,1.004131401,0
2020-03-06,14237175,172199,Manufacturing,185,2b764,12768339,1.546262042,2.008262929,0
2020-03-23,13263755,413000,Marketing,564,2c493,12768339,1.70702384,4.016526681,0
2020-03-02,13815522,191000,Health Science,54,b9650,12768339,2.389834159,6.024791998,0
2020-03-12,13309053,413000,Marketing,564,cf11d,12768340,0.8836365416,2.008264867,0
2020-03-16,13308933,413000,Marketing,564,28b5f,12768340,3.273471749,2.008264877,0
2020-03-14,13957981,291020,Health Science,746,2c493,12768339,0.5723555981,1.004132628,0
2020-03-03,14493209,333000,Manufacturing,185,2c493,12768339,4.337853056,13.05372447,0
2020-03-20,13308946,413000,Marketing,564,2b764,12768339,0.4317770555,1.004132687,0
2020-01-02,13438559,292010,Health Science,746,2c493,12768340,24.58116914,14.05785817,0
2019-11-09,13194788,413000,Marketing,564,2c493,12768339,0.9238022244,2.008265705,0
2020-02-18,14160849,100000,"Science, Technology, Engineering & Mathematics",694,d7fa7,12768339,0.4016533721,1.00413343,0
2020-03-20,13230483,413000,Marketing,564,d7fa7,12768340,0.4418192319,1.004134618,0
2020-03-01,14002888,413000,Marketing,564,2b764,12768339,1.265009289,3.012405037,0
2020-01-21,13244499,291020,Health Science,653,28b5f,12768340,0.4016540513,2.008270256,0
2019-11-06,13033270,291020,Health Science,169,2c493,12768339,1.506202713,2.008270284,0
2020-02-15,14160382,100000,"Science, Technology, Engineering & Mathematics",694,60195,12768340,1.124631377,1.004135158,0
2019-11-20,12827364,512000,"Science, Technology, Engineering & Mathematics",694,2c493,12768340,0.712936154,4.016541713,9
2019-10-28,13173146,413000,Marketing,117,2c493,12768340,1.536327286,2.008270963,0
2020-02-03,14004550,412000,Marketing,564,2c493,12768339,91.97885268,71.29365219,0
2020-03-25,14709671,413000,Marketing,564,cf11d,12768340,0.2811580979,1.004136064,0
2019-12-13,13263108,413000,Marketing,564,28b5f,12768339,0.4206869525,3.01240895,0
2020-03-18,13226130,413000,Marketing,564,28b5f,12768340,1.636743137,1.004136894,0
2019-10-17,12889633,413000,Marketing,117,2c493,12768340,2.901956973,3.012412082,0
2020-01-23,13661474,131000,Finance,287,d7fa7,12693981,0,3.012412099,2
2020-01-14,13621113,292020,Health Science,653,2b764,12693886,0.502068835,1.00413767,0
2019-12-28,13194732,419000,Marketing,564,cf11d,12695040,0.2510344626,1.00413785,0
2020-01-27,14023152,291000,Health Science,746,2c493,12694395,1.496165673,3.012414107,0
2020-03-22,13359265,413000,Marketing,564,28b5f,12694395,1.636746149,1.004138742,0
2020-03-21,13194765,419000,Marketing,564,2c493,12693886,0.3815728547,1.004139091,0
2020-03-06,14390767,532000,Business Management & Administration,41,d7fa7,12694078,0.481986927,2.008278863,0
2020-02-10,14070068,100000,"Science, Technology, Engineering & Mathematics",694,28377,12694453,1.620232394,4.016558024,0
2020-02-06,13309136,419000,Marketing,564,28377,12694422,0.3973709546,1.004139703,0
2020-01-20,13847941,171000,Manufacturing,185,2c493,12694040,2.500308215,8.033118763,0
2020-03-09,14009823,419000,Marketing,564,f465f,12693886,2.861798624,5.020699341,0
2020-03-31,14897799,291000,Health Science,746,2c493,12693753,0.3715319223,1.00414033,0
2020-02-25,14233594,291060,Health Science,668,2b764,12695581,2.470085521,6.024843744,0
2020-01-17,12867216,291020,Health Science,169,2c493,12694419,1.43592114,3.012421971,0
2020-01-16,12867216,291020,Health Science,169,2c493,12694083,3.855901528,5.020705115,1
2019-10-25,12770304,171000,Health Science,746,2c493,12695021,3.323707157,3.012423406,0
2019-12-24,13438454,532000,Manufacturing,185,d7fa7,12693743,0.4317808228,1.004141448,0
2020-01-31,14024360,100000,Manufacturing,185,3131a,12724733,0.408135354,1.004141716,0
2020-03-11,13196366,413000,Marketing,564,d7fa7,12694422,1.024224566,2.008283462,0
2019-12-23,13438354,413000,Marketing,117,d7fa7,12693753,0.128530204,1.004142218,0
2020-02-22,13194185,419000,Marketing,564,d7fa7,12695153,0.3112841773,1.004142507,0
2019-12-31,13360995,413000,"Science, Technology, Engineering & Mathematics",375,3131a,12776360,0.4583881093,1.004142689,0
2020-03-06,14249934,413000,Marketing,117,28b5f,12724733,0.09094316614,1.004142728,1
2020-02-14,13194195,413000,Marketing,564,28b5f,12695145,2.667708765,3.012428781,0
2020-02-19,13956943,131000,Finance,287,2b764,12693813,0,0,0
2020-01-27,13195550,413000,Marketing,564,28b5f,12694911,0.4618281863,1.004143125,1
2019-11-04,12829463,172199,"Science, Technology, Engineering & Mathematics",694,2b764,12693739,5.693492228,6.024859501,1
2020-01-09,13582890,172140,"Science, Technology, Engineering & Mathematics",694,2c493,12706369,11.64806585,11.04557969,0
2020-01-06,13305596,413000,"Science, Technology, Engineering & Mathematics",375,cd0ec,12694245,5.121132903,12.04972448,0
2020-02-25,12827332,100000,"Science, Technology, Engineering & Mathematics",694,28377,12695581,24.05456745,20.08287841,0
2020-03-17,13230700,171000,Marketing,564,2b764,12730897,0.4818886977,1.004143983,1
2020-01-30,13195027,419000,Marketing,564,2b764,12695174,0.4016576747,1.004144187,0
2020-02-13,14158132,412000,Marketing,564,3131a,12693743,1.004144251,1.004144251,0
2020-01-20,13877600,131000,Finance,288,2c493,12695581,0.5623208034,2.008288583,0
2020-02-06,14002274,171000,Marketing,564,2b764,12693886,5.020722288,5.020722288,3
2020-03-20,13777110,419000,Marketing,564,cf11d,12711435,73.30254847,77.31912647,2
2020-01-17,13373541,100000,Finance,288,3131a,12693813,0.4203602872,1.004144551,0
2020-03-04,14000344,413000,Marketing,564,cf11d,12694109,4.779728227,6.024867513,0
2020-02-22,13194451,419000,Marketing,564,2c493,12693813,4.46844512,9.037304738,0
2020-03-03,14099205,412000,Marketing,564,d7fa7,12694078,0.2309533758,1.004145112,0
2020-03-19,13195217,413000,Marketing,564,60195,12694075,0.5623214233,1.004145399,0
2020-02-28,13195452,413000,Marketing,564,28377,12693886,0.8499981184,2.008291142,0
2020-03-09,13194341,419000,Marketing,564,8c421,12693749,16.40774211,30.12437351,0
2019-10-04,12825742,251000,Health Science,746,2c493,12695040,1.415846285,3.012438904,0
2020-02-11,13194424,413000,Marketing,564,28b5f,12695153,4.173898028,5.020733363,1
2020-02-18,13195038,413000,Marketing,564,d7fa7,12693981,0.4418246185,1.00414686,0
2020-03-01,13194716,413000,Marketing,564,cf11d,12693813,0.4619075853,1.004146925,0
2020-03-27,13194996,419000,Marketing,564,90dc2,12694453,0.8033176338,2.008294084,0
2020-01-13,13453196,131000,Finance,288,d7fa7,12695581,0.4217418636,1.004147294,0
2020-03-26,13263877,413000,Marketing,564,2b764,12724733,0.4417244033,1.004147314,0
2020-01-02,13446635,172190,Health Science,832,a17bf,12694338,0.4117004255,1.004147379,0
2020-03-16,13194032,413000,Marketing,564,2b764,12693813,0.5320978263,1.004147625,0
2020-03-20,13194083,413000,Marketing,564,cf11d,12694040,1.355600295,3.012445101,0
2020-03-05,13580036,172199,Manufacturing,185,d7fa7,12694040,0.6828210438,1.004148594,0
2020-03-21,14000356,413000,Marketing,564,2b764,12699915,0.4518669453,1.004148767,0
2020-03-26,13263078,419000,Marketing,564,2c493,12695581,11.01551808,20.08298648,1
2020-03-01,14464394,419000,Marketing,564,2c493,12694109,0.3715353281,1.004149536,0
2019-12-10,12841248,131000,Finance,288,2c493,12694453,2.158921752,2.008299304,0
2020-03-24,13194836,419000,Marketing,564,2c493,12693743,0.8133613725,2.008299685,0
2020-03-15,13309269,419000,Marketing,564,8c421,12730897,1.747221335,3.012450578,0
2020-03-03,13263543,413000,Marketing,564,a17bf,12694109,2.138839995,5.020751161,0
2019-10-26,12757551,251000,"Science, Technology, Engineering & Mathematics",694,2b764,12694300,1.074441147,3.012451813,0
2020-03-06,14600017,512000,Manufacturing,185,60195,12694300,1.676931723,2.008301464,0
2020-03-11,14009551,419000,Marketing,564,cf11d,12694300,5.281835741,12.04981538,0
2019-11-12,13226353,419000,Marketing,564,2c493,12694300,8.695950412,23.09548031,1
2019-11-07,13196168,413000,Marketing,564,2b764,12694300,5.331441766,12.04981753,0
2020-01-13,13195957,413000,Marketing,564,2b764,12694300,0.8835530473,2.008303324,1
2020-03-25,12827402,151100,"Science, Technology, Engineering & Mathematics",694,2b764,12694314,2.048469837,2.008303762,0
2020-02-07,14160881,100000,"Science, Technology, Engineering & Mathematics",694,28377,12694300,39.16193295,26.1079553,0
2020-03-08,14419214,100000,Human Services,484,d7fa7,12694300,0.6627410506,2.008306214,0
2019-12-20,13195976,413000,Marketing,564,2b764,12694300,0,0,1
2020-03-12,14008218,171000,Marketing,564,2c493,12694300,3.333789567,8.033227871,0
2020-03-18,14009551,419000,Marketing,564,cf11d,12694300,0.7832398143,2.008307216,0
2020-01-19,13927790,292020,Health Science,653,3131a,12694300,0.2008307299,1.004153649,0
2020-02-26,14007719,171000,Marketing,564,2c493,12694300,5.070979035,13.05400544,1
2020-03-08,13194879,419000,Marketing,564,a17bf,12694300,3.765578736,7.029080307,0
2020-03-22,13194285,413000,Marketing,564,2c493,12694300,1.546398217,4.016618746,0
2019-12-06,13370557,333000,Manufacturing,185,3131a,12694300,0.7867849811,2.008309801,0
2020-03-25,14156904,419000,Marketing,564,cf11d,12694300,0.2811633868,1.004154953,0
2019-11-07,13195767,171000,Marketing,564,28b5f,12694300,1.995014415,1.004155009,0
2020-03-10,14232893,512000,Manufacturing,185,2b764,12694300,0.4016620054,1.004155014,0
2020-02-25,13263791,100000,Marketing,564,60195,12694300,0,0,0
2019-12-22,13323887,100000,"Science, Technology, Engineering & Mathematics",694,2b764,12694300,0.4016620861,1.004155215,0
2020-02-19,14262912,291020,Health Science,169,2c493,12694300,1.566482672,7.029088915,0
2019-11-20,13195660,412000,Marketing,564,cf11d,12730897,0.3815791362,1.004155622,0
2020-01-22,13877797,100000,Health Science,668,d7fa7,12693894,0.1506233646,1.004155764,0
2020-03-17,13195529,413000,Marketing,564,cd0ec,12694040,1.385735268,3.012467975,0
2019-12-26,13562540,419000,Marketing,564,2c493,12693894,6.386434366,11.04571982,0
2020-01-24,13999709,419000,Marketing,564,2c493,12730897,0.1807481549,1.004156416,0
2020-01-06,13654671,131000,Finance,400,28377,12694414,0.7993702463,2.008314733,0
2020-01-22,13895629,532000,"Transportation, Distribution & Logistics",629,28377,12694395,0.6961247709,1.004157991,0
2020-02-04,14050078,291060,Health Science,668,2b764,12694395,0.6828279597,2.008317529,0
2020-02-05,14061696,419000,Marketing,564,28b5f,12694422,4.016635747,2.008317873,0
2020-01-28,14000693,419000,Marketing,564,28377,12694422,0.7078213958,1.004159223,0
2019-11-30,13308913,412000,Marketing,564,d7fa7,12694040,0.06225787285,1.00415924,0
2020-02-26,14460654,413000,Marketing,564,6c81d,12694252,5.010937759,11.04577091,0
2020-03-13,14000994,419000,Marketing,564,28b5f,12694414,1.506242852,1.004161901,0
2019-11-08,12946665,413000,Marketing,117,d7fa7,12694414,1.104578107,1.004161915,0
2019-11-16,13230470,171000,Marketing,564,28b5f,12694422,2.398774496,6.0249748,0
2020-02-29,13194651,419000,Marketing,564,8c421,12730897,1.50624374,2.008324987,0
2020-02-17,14010378,412000,Marketing,564,2c493,12694422,0,0,2
2020-03-10,14419314,291020,Human Services,484,2b764,12693894,0,1.004162962,0
2020-03-11,14004138,419000,Marketing,564,90dc2,12694252,1.204996041,2.008326735,0
2020-03-18,13230662,413000,Marketing,564,8c421,12693894,0.8937057106,2.008327439,0
2020-03-12,13195993,413000,Marketing,564,cd0ec,12694252,3.966448215,8.03331284,1
2019-10-05,12883253,292020,Health Science,746,2c493,12694414,0.6125401534,1.004164186,0
2020-03-04,13325346,151100,Manufacturing,185,d7fa7,12694414,55.6708737,39.16241115,0
2020-01-12,13461696,191000,Health Science,668,2c493,12693894,0.3815826947,1.004164986,0
2019-12-13,13295625,291020,Health Science,653,d7fa7,12694314,0.3353912077,1.004165293,0
2020-02-29,14004753,412000,Marketing,564,28b5f,12730897,0.4208080271,1.004165314,0
2020-01-04,13226266,413000,Marketing,564,28377,12694252,2.939267402,4.016662306,0
2020-02-14,13661546,419000,Finance,287,2c493,12694422,3.13299811,5.020830305,1
2020-03-08,13226088,413000,Marketing,564,2c493,12694252,1.907915986,4.016665234,0
2020-03-09,14000391,413000,Marketing,564,cd0ec,12694252,0.4518748947,1.004166433,0
2019-11-28,13312664,532000,"Transportation, Distribution & Logistics",629,d7fa7,12694395,1.486167022,1.004166906,0
2020-02-18,13194988,419000,Marketing,564,cf11d,12693845,0.4016667695,1.004166924,0
2019-10-28,12750784,291060,Health Science,668,d7fa7,12694422,0.1707083911,1.004167006,0
2020-01-14,13473774,291000,Health Science,746,2c493,12694040,0.642666971,1.004167142,0
2020-01-16,13447201,100000,Manufacturing,185,d7fa7,12694314,0.8234173974,2.008335116,0
2019-11-23,13274488,412000,Finance,288,28377,12730897,3.781853306,5.020837895,0
2020-03-14,13323934,100000,"Science, Technology, Engineering & Mathematics",694,d7fa7,12694314,0.5723758897,1.004168228,0
2020-02-23,14411092,512000,Manufacturing,185,d7fa7,12694040,0.3916257531,1.004168598,0
2020-02-25,14000041,419000,Marketing,564,2c493,12694266,18.3059942,48.20009445,0
2019-10-31,13086882,100000,Finance,288,2c493,12730897,5.472723009,13.05420167,1
2020-03-03,14002943,171000,Marketing,564,2c493,12694314,12.60232586,34.14175929,0
2020-03-23,14735967,413000,Marketing,351,28377,12694252,0.4631065762,1.004169433,0
2020-03-04,14003189,412000,Marketing,564,2b764,12693894,0.3915257245,1.004169593,0
2020-03-02,13440124,251000,Health Science,54,2c493,12694395,2.048506084,9.03752684,0
2020-03-02,12804169,100000,Health Science,668,2b764,12694414,0.8535442509,1.004169707,0
2020-01-09,13583178,172080,Manufacturing,185,d7fa7,12694422,0,0,0
2019-12-23,12867146,291020,Health Science,169,3131a,12694252,0.03981537214,1.004170798,0
2019-12-04,13340176,532000,Marketing,564,cf11d,12694414,5.773984167,13.05422507,0
2019-12-19,13413856,100000,Health Science,653,d7fa7,12694395,2.440136396,1.004171356,0
2019-12-04,13365245,131000,Finance,288,60195,12693894,1.064421829,1.004171536,0
2020-02-06,14039966,172140,Manufacturing,185,2c493,12694109,5.312067672,17.0709169,0
2019-10-13,12752933,291020,Health Science,832,2c493,12730897,1.67696702,3.012515604,0
2020-01-27,14060909,412000,Marketing,564,d7fa7,12695581,0.154642719,1.0041735,0
2020-03-08,14419323,291020,Human Services,484,2b764,12694414,0.3414190325,2.00834725,0
2019-12-23,12831836,251000,Health Science,832,d7fa7,12694414,1.024257098,2.008347252,0
2020-01-21,13325279,151100,Manufacturing,185,2c493,12695149,0.6326299405,3.012523526,0
2020-01-01,13323945,512000,"Science, Technology, Engineering & Mathematics",694,28377,12694314,0.7969176377,2.00835064,0
2019-11-23,13194172,413000,Marketing,564,cd0ec,12694314,0.9338834727,3.012527331,0
2020-02-10,13324711,172199,Manufacturing,185,2c493,12694414,0.1506263864,1.00417591,0
2020-03-16,13195085,419000,Marketing,564,d7fa7,12694414,0.6125475443,1.004176302,1
2020-02-11,14160848,419000,"Science, Technology, Engineering & Mathematics",694,60195,12694414,0.401670561,1.004176403,0
2019-11-13,12814540,191000,Health Science,668,2c493,12693894,4.097042252,6.025062135,1
2020-02-11,13871316,413000,Marketing,430,cd0ec,12694252,9.037593607,6.025062404,0
2020-01-06,13324975,171000,Manufacturing,185,3131a,12694414,0.393232618,1.004177253,0
2020-02-14,14079013,100000,Manufacturing,185,2b764,12693894,1.586499898,4.016709659,0
2019-12-04,13200641,171000,Finance,288,2c493,12694040,3.434287441,3.012532843,0
2019-11-13,13194852,419000,Marketing,564,2b764,12694314,3.353956181,9.037606476,0
2019-12-15,13196138,413000,Marketing,564,2b764,12730897,2.650830527,6.02507128,0
2020-02-27,14491962,131000,Finance,288,d7fa7,12693894,0.8635938644,1.004178912,0
2019-12-19,13360990,419000,"Science, Technology, Engineering & Mathematics",375,3131a,12694395,0.7947033922,2.008358042,0
2020-03-23,14735995,412000,Marketing,351,28377,12693738,0.3752170443,1.004179145,0
2019-12-23,13562492,413000,Marketing,564,2c493,12694395,17.30201015,31.12955975,1
2020-01-13,13871233,413000,Marketing,430,2b764,12730897,3.43429426,3.012538824,0
2020-02-19,14233531,171000,Health Science,746,2c493,12694252,6.195788571,4.016718685,1
2020-03-05,13230672,171000,Marketing,564,cd0ec,12694422,2.16902871,4.016719834,0
2020-03-03,13194494,413000,Marketing,564,28b5f,12694414,0.4649610329,1.004180015,0
2020-02-25,13194713,413000,Marketing,564,2b764,12730897,0.9236452155,2.008360982,0
2019-11-26,13263091,419000,Marketing,564,d7fa7,12693894,0.3012541589,2.008361059,0
2019-12-03,13360794,131000,"Science, Technology, Engineering & Mathematics",694,60195,12694314,3.825928176,4.016722494,0
2020-01-21,13941747,131000,Health Science,653,28377,12694252,2.839139399,7.029267326,0
2020-01-08,13777040,171000,Marketing,564,28377,12694262,16.06690457,8.033452286,0
2020-01-30,13195967,419000,Marketing,564,28b5f,12695145,0.2009846629,1.004181834,0
2020-03-03,14010255,412000,Marketing,564,2b764,12730897,0.3715473328,1.004181981,0
2020-03-10,14007718,171000,Marketing,564,8c421,12694040,1.60669143,4.016728576,0
2019-10-19,12834694,291060,Health Science,668,2c493,12694252,1.405855181,2.008364544,0
2020-01-14,13847083,413000,Marketing,117,28b5f,12694414,3.716431699,4.016731058,0
2020-01-29,13409820,412000,Marketing,564,d7fa7,12693894,2.771544952,6.025097722,1
2020-02-10,14004773,171000,Marketing,564,28b5f,12694073,0.753137479,1.004183305,1
2020-02-22,13194221,413000,Marketing,564,2c493,12694314,1.546442579,3.012550478,0
2019-11-19,13176218,413000,"Science, Technology, Engineering & Mathematics",694,3131a,12694395,0.9014348925,2.008367205,0
2020-03-22,13263494,419000,Marketing,564,cd0ec,12694414,0.4117153285,1.004183728,0
2020-03-18,14000731,419000,Marketing,564,f465f,12694414,1.054393551,3.012553003,0
2020-03-05,14009350,171000,Marketing,564,28b5f,12694422,1.506276841,1.00418456,0
2019-12-03,13290841,131000,Marketing,430,2b764,12730897,0.7831636487,2.008369403,0
2020-02-21,14005707,171000,Marketing,564,60195,12694414,0.9740591895,2.008369463,0
2020-03-16,14753572,291000,Health Science,746,2c493,12694422,0.652720305,1.004185085,0
2019-11-27,13194299,413000,Marketing,564,28377,12694040,0.4364754195,1.004185551,0
2020-02-19,14233281,413000,"Science, Technology, Engineering & Mathematics",507,2c493,12694252,5.553149734,16.06697934,1
2020-02-25,12827385,100000,"Science, Technology, Engineering & Mathematics",694,2c493,12694395,70.23281918,88.36843134,0
2020-03-19,13195759,413000,Marketing,564,2c493,12694262,6.23599963,17.07117451,1
2020-03-02,13226136,413000,Marketing,564,cf11d,12694040,2.199169414,5.020934736,0
2020-03-29,13194592,419000,Marketing,564,90dc2,12694252,2.008374189,5.020935473,0
2019-11-11,13195427,413000,Marketing,564,2b764,12694422,0.8836847046,2.008374329,0
2020-01-12,13582871,393000,"Science, Technology, Engineering & Mathematics",694,2b764,12730897,0,1.004187172,0
2020-03-31,12867204,291010,Health Science,169,2c493,12730897,2.169044698,6.02512416,0
2020-03-09,13194888,171000,Marketing,564,cf11d,12693894,103.6020191,95.39780767,3
2019-12-17,13251632,291060,Health Science,653,d7fa7,12694422,0.4679514458,1.004187652,0
2020-02-10,13195239,419000,Marketing,564,cd0ec,12693894,0,0,0
2019-11-27,13296907,413000,Finance,288,d7fa7,12694395,0.1044355633,1.004188109,0
2020-01-22,13871169,413000,Marketing,430,3131a,12693894,0.6025130177,3.012565088,0
2020-02-06,13194888,171000,Marketing,564,d7fa7,12694040,0.7832672515,2.008377568,0
2020-03-16,13562827,171000,Marketing,564,cd0ec,12694395,2.359844907,6.025135932,0
2020-03-27,13194854,419000,Marketing,564,90dc2,12694314,10.84524909,27.11312272,1
2020-03-01,13471658,419000,Marketing,564,cd0ec,12694422,46.60447491,63.26399309,5
2020-01-07,13720899,292020,Health Science,653,2b764,12694040,0.3414247589,1.004190467,0
2019-11-17,12752933,291020,Health Science,832,d7fa7,12695145,3.269644521,7.029334044,0
2019-12-04,13309171,419000,Marketing,564,2c493,12693894,0.6326401822,2.008381531,0
2020-03-02,14160892,100000,"Science, Technology, Engineering & Mathematics",694,2c493,12694314,0,0,0
2020-03-01,13194561,413000,Marketing,564,a17bf,12694414,0.2912155479,1.004191545,0
2020-03-19,13195804,419000,Marketing,564,cd0ec,12693894,0.8435214012,2.008384289,0
2019-11-05,13141385,131000,Finance,288,28377,12694395,0.5915240256,1.00419216,0
2019-10-22,12946962,131000,Finance,288,28b5f,12694258,1.04471199,2.008384983,0
2019-10-07,12770273,171000,Health Science,746,d7fa7,12693739,1.566540337,1.004192524,1
2019-11-19,13203338,291020,Health Science,169,2c493,12693894,1.395828222,2.008385931,0
2020-02-29,13226081,413000,Marketing,564,cf11d,12694109,0,0,1
2020-02-03,14006708,171000,Marketing,564,2c493,12730897,58.2633014,50.20967028,3
2020-03-13,13309329,171000,Marketing,564,cd0ec,12694395,1.225115976,3.01258027,0
2019-11-07,13205263,413000,Marketing,117,2c493,12694073,1.747297602,3.012582072,0
2020-03-19,13195949,413000,Marketing,564,2c493,12694262,0.2008388265,1.004194133,0
2020-03-11,13195990,413000,Marketing,564,2b764,12694109,0.532122475,1.00419414,0
2020-01-18,13438333,291050,Health Science,169,2c493,12694395,1.305452876,2.00838904,0
2020-03-12,14001284,413000,Marketing,564,d7fa7,12694040,1.184949987,2.008389809,0
2020-03-10,14005657,419000,Marketing,564,90dc2,12694040,4.559046214,8.03356161,0
2020-02-06,13308919,412000,Marketing,564,28377,12693894,0,0,0
2019-11-02,13125740,131000,Finance,288,2b764,12694395,1.305455089,1.004196222,0
2019-11-13,13230455,419000,Marketing,564,28b5f,12694109,0.4155477481,1.004196265,0
2020-02-01,13958094,532000,"Science, Technology, Engineering & Mathematics",694,d7fa7,12694258,2.148980521,10.04196504,0
2020-03-12,14005843,171000,Marketing,564,28377,12694395,0.4839080693,1.004196593,0
2020-03-18,14646890,291020,Health Science,54,2b764,12694395,0.3113009688,1.004196673,0
2020-01-06,13716632,291000,Health Science,746,2c493,12694422,5.804259135,24.10072997,0
2020-02-24,13194463,171000,Marketing,564,2c493,12694040,2.189150304,6.025184324,0
2019-10-24,13051377,131000,Finance,287,60195,12694252,0.6326444134,1.004197482,0
